0,1,2,3,4,5,6,7,8,9,10,11
1628715600000,3235.19000000,3241.14000000,3200.00000000,3234.14000000,36429.30733000,1628719199999,117313363.53593220,71925,17436.33829000,56189748.69688730,0
1628719200000,3234.13000000,3234.35000000,3150.00000000,3170.23000000,49129.05127000,1628722799999,156251064.86866330,125475,20396.66973000,64855120.43325430,0
1628722800000,3170.22000000,3183.87000000,3157.31000000,3160.50000000,22690.12670000,1628726399999,71919760.36983030,74225,11438.03466000,36255610.18109610,0
1628726400000,3160.40000000,3192.73000000,3147.11000000,3186.25000000,26944.88703000,1628729999999,85451523.07529600,68559,13768.79617000,43683698.62374640,0
1628730000000,3186.24000000,3236.83000000,3175.65000000,3227.53000000,25059.99628000,1628733599999,80440701.00295440,44104,13473.47741000,43248178.02806290,0
1628733600000,3227.53000000,3239.00000000,3218.76000000,3234.61000000,16009.78884000,1628737199999,51714146.51075170,32349,8546.41208000,27607796.84398210,0
1628737200000,3234.62000000,3234.94000000,3209.00000000,3211.95000000,16079.75244000,1628740799999,51805080.43241530,28784,6219.63326000,20044987.51401630,0
1628740800000,3211.96000000,3219.87000000,3170.78000000,3173.66000000,31596.17127000,1628744399999,100776722.34099160,121718,12685.54781000,40480719.97424590,0
1628744400000,3173.96000000,3179.46000000,3105.60000000,3127.72000000,62196.01236000,1628747999999,195072527.46278160,137800,24975.57228000,78313641.73130530,0
1628748000000,3127.70000000,3138.28000000,3093.14000000,3128.81000000,33976.65777000,1628751599999,105836059.91957950,111391,16082.32267000,50116425.48662220,0
1628751600000,3128.82000000,3145.43000000,3118.67000000,3141.63000000,21535.31847000,1628755199999,67500872.66831110,39187,11340.95712000,35551891.22869280,0
1628755200000,3141.64000000,3148.42000000,3127.00000000,3129.65000000,17013.52255000,1628758799999,53378788.95098980,30113,8727.27490000,27382702.19368530,0
1628758800000,3129.64000000,3171.70000000,3100.00000000,3146.40000000,42305.39746000,1628762399999,132540299.41602980,62071,21473.28064000,67308353.79805870,0
1628762400000,3146.77000000,3165.00000000,3143.48000000,3148.96000000,17810.43596000,1628765999999,56155230.09400740,30448,8507.69027000,26822227.57744410,0
1628766000000,3148.96000000,3157.56000000,3085.93000000,3094.34000000,36536.42854000,1628769599999,113981914.68014170,56974,16221.08717000,50636153.82196420,0
1628769600000,3094.31000000,3115.78000000,3062.93000000,3099.83000000,46766.73917000,1628773199999,144521233.70700060,77251,20885.28973000,64568051.85203420,0
1628773200000,3099.83000000,3118.40000000,3087.25000000,3098.16000000,24907.06981000,1628776799999,77285309.72067830,39035,13226.95356000,41048598.37411920,0
1628776800000,3098.15000000,3098.16000000,3020.01000000,3037.16000000,57464.01004000,1628780399999,175749323.78698530,99009,24678.35584000,75485627.36843370,0
1628780400000,3037.16000000,3053.60000000,3020.00000000,3029.76000000,36929.95748000,1628783999999,112265151.12181670,54561,18186.98104000,55304559.21449250,0
1628784000000,3029.83000000,3038.69000000,2979.29000000,3001.11000000,68581.77115000,1628787599999,206210551.65797830,105151,28130.38250000,84546690.30635170,0
1628787600000,3001.12000000,3039.00000000,2993.52000000,3018.34000000,29380.60597000,1628791199999,88787442.58479180,53970,15982.79002000,48302038.87474280,0
1628791200000,3018.39000000,3066.70000000,3017.47000000,3058.29000000,25795.52595000,1628794799999,78522968.84089200,114799,14568.44554000,44341306.99135300,0
1628794800000,3058.18000000,3066.97000000,3043.30000000,3048.55000000,21200.72897000,1628798399999,64726215.81457130,82616,13226.28891000,40380016.78833230,0
1628798400000,3048.56000000,3073.95000000,3033.92000000,3066.14000000,17908.72601000,1628801999999,54783132.62377960,64114,9364.29723000,28655381.84009450,0
1628802000000,3066.29000000,3071.00000000,3031.03000000,3043.30000000,12167.10571000,1628805599999,37136763.33136010,32915,5550.21709000,16938557.19577410,0
1628805600000,3043.35000000,3049.73000000,2985.91000000,2998.99000000,25773.04397000,1628809199999,77606685.81145630,57687,10947.15229000,32974544.58121020,0
1628809200000,2999.00000000,3049.55000000,2998.99000000,3045.96000000,23688.80488000,1628812799999,71689769.21620180,43113,13079.48630000,39580058.98141460,0
1628812800000,3046.11000000,3073.89000000,3033.80000000,3062.18000000,26306.11420000,1628816399999,80423026.52743580,50676,12591.42851000,38501922.30577450,0
1628816400000,3062.18000000,3097.00000000,3055.30000000,3088.22000000,23702.03514000,1628819999000,73053284.85629020,42195,11577.39423000,35683719.37393460,0
1628834400000,3088.23000000,3186.00000000,3088.22000000,3184.52000000,28370.16757000,1628837999999,89661402.60307120,65061,16676.75250000,52657656.92998500,0
1628838000000,3184.53000000,3231.83000000,3184.53000000,3222.99000000,58228.69375000,1628841599999,186867780.87115200,117923,30616.82283000,98279103.52403920,0
1628841600000,3222.99000000,3251.20000000,3216.43000000,3234.95000000,47701.08929000,1628845199999,154370500.95050980,99486,24855.02567000,80448209.21381590,0
1628845200000,3234.96000000,3249.00000000,3221.30000000,3225.38000000,26186.31119000,1628848799999,84711599.77671160,46669,12573.73388000,40676188.15191570,0
1628848800000,3225.01000000,3260.25000000,3225.01000000,3235.57000000,33575.18407000,1628852399999,108935051.77877150,56910,17938.01395000,58204645.63897540,0
1628852400000,3235.56000000,3248.93000000,3212.55000000,3213.68000000,23517.16321000,1628855999999,76026682.31958550,43381,10664.35918000,34484575.68210390,0
1628856000000,3213.68000000,3244.23000000,3213.68000000,3235.12000000,19115.66896000,1628859599999,61774260.07865470,48779,9362.07721000,30252300.24389460,0
1628859600000,3235.13000000,3240.64000000,3222.74000000,3233.01000000,15782.41754000,1628863199999,51022402.09141330,31133,7305.13604000,23621650.95158600,0
1628863200000,3233.04000000,3245.00000000,3203.39000000,3214.76000000,26890.73187000,1628866799999,86610655.59309340,48150,13744.23729000,44279129.47359730,0
1628866800000,3214.77000000,3223.35000000,3179.49000000,3214.04000000,38245.80821000,1628870399999,122306701.74979330,95008,19886.29291000,63600993.49251890,0
1628870400000,3214.04000000,3239.75000000,3197.82000000,3239.71000000,22142.07664000,1628873999999,71286274.75524660,92413,11722.55593000,37748332.63165890,0
1628874000000,3239.71000000,3243.68000000,3219.12000000,3230.71000000,13354.91920000,1628877599999,43153191.44187930,61419,6938.23773000,22424654.68855290,0
1628877600000,3230.95000000,3237.34000000,3218.42000000,3230.60000000,11612.68759000,1628881199999,37481040.01125900,22625,5386.29535000,17385451.40040810,0
1628881200000,3230.60000000,3233.01000000,3212.00000000,3224.98000000,9997.18059000,1628884799999,32220476.62242240,20874,5260.93080000,16956589.75444920,0
1628884800000,3224.98000000,3292.00000000,3211.93000000,3280.91000000,80397.79076000,1628888399999,262821921.96363460,136622,48839.78275000,159647204.12943940,0
1628888400000,3280.91000000,3296.00000000,3270.22000000,3279.18000000,23500.09972000,1628891999999,77146048.80026280,53236,10402.74062000,34159533.30177490,0
1628892000000,3279.18000000,3293.14000000,3274.44000000,3288.38000000,17809.15272000,1628895599999,58478669.67117710,49927,7553.08063000,24807968.75791080,0
1628895600000,3288.32000000,3327.83000000,3284.48000000,3322.32000000,32898.11101000,1628899199999,108848066.24541220,128835,18537.59042000,61331279.54852240,0
1628899200000,3322.33000000,3326.00000000,3283.93000000,3304.37000000,25276.98406000,1628902799999,83550376.44016840,65418,11853.86784000,39190602.10156270,0
1628902800000,3304.83000000,3323.28000000,3298.41000000,3300.65000000,19116.41650000,1628906399999,63297659.53294150,33312,10477.11469000,34696586.97891490,0
1628906400000,3300.64000000,3312.00000000,3283.30000000,3301.20000000,13749.94127000,1628909999999,45337290.63101510,27524,6496.45540000,21430306.41237320,0
1628910000000,3301.20000000,3309.96000000,3288.95000000,3295.49000000,11650.54093000,1628913599999,38428355.77204080,22910,6141.18591000,20259597.02098780,0
1628913600000,3295.49000000,3298.59000000,3277.04000000,3280.36000000,17962.42300000,1628917199999,59081492.70006630,27081,7957.34472000,26178806.86542580,0
1628917200000,3280.56000000,3301.50000000,3279.36000000,3298.09000000,9476.02173000,1628920799999,31191707.14804990,23414,5260.61404000,17318231.38794340,0
1628920800000,3298.08000000,3309.75000000,3296.16000000,3302.66000000,16053.14393000,1628924399999,53023612.42421270,31121,9900.57257000,32701971.28906970,0
1628924400000,3302.30000000,3323.86000000,3298.20000000,3307.39000000,17336.68794000,1628927999999,57426083.04808480,35872,9545.43268000,31618053.00447710,0
1628928000000,3307.82000000,3310.99000000,3293.43000000,3299.91000000,14125.08789000,1628931599999,46633436.40815890,41944,6676.27096000,22042322.68395800,0
1628931600000,3299.92000000,3330.98000000,3253.80000000,3273.26000000,40911.35368000,1628935199999,134723667.07727000,73145,19509.49739000,64299618.69952780,0
1628935200000,3273.27000000,3286.11000000,3200.00000000,3222.30000000,72406.24540000,1628938799999,234678760.08610020,122665,29080.78914000,94349017.16223710,0
1628938800000,3222.31000000,3244.89000000,3204.00000000,3244.76000000,25557.68396000,1628942399999,82439391.94581390,94994,13507.56262000,43578306.25375030,0
1628942400000,3244.84000000,3253.46000000,3220.12000000,3221.25000000,25088.94351000,1628945999999,81158074.60204150,43736,11618.34930000,37588010.47497190,0
1628946000000,3221.26000000,3240.42000000,3210.00000000,3234.42000000,17632.84151000,1628949599999,56909668.34312540,58870,8012.21486000,25861161.81140220,0
1628949600000,3234.46000000,3276.70000000,3226.64000000,3274.75000000,29141.89225000,1628953199999,94867926.34064050,49407,15418.76915000,50194402.78532610,0
1628953200000,3274.75000000,3275.34000000,3241.16000000,3270.71000000,16876.93075000,1628956799999,55067693.00096800,35476,8159.55059000,26628823.17089210,0
1628956800000,3270.41000000,3273.69000000,3247.85000000,3259.96000000,18457.75472000,1628960399999,60151822.28493370,30864,8578.30785000,27955794.90405810,0
1628960400000,3259.96000000,3260.54000000,3231.00000000,3248.78000000,12821.97341000,1628963999999,41624333.46112070,27585,6171.74878000,20041229.95533830,0
1628964000000,3248.78000000,3263.51000000,3240.34000000,3247.96000000,10022.04113000,1628967599999,32598407.92760920,21048,5582.14020000,18158150.14623920,0
1628967600000,3247.91000000,3289.00000000,3237.52000000,3262.33000000,16389.81515000,1628971199999,53555924.55079070,32582,10338.43837000,33794984.12984560,0
1628971200000,3262.58000000,3262.98000000,3215.01000000,3228.98000000,22357.42916000,1628974799999,72254423.58308970,40272,8725.82493000,28193431.38421350,0
1628974800000,3228.97000000,3266.64000000,3228.63000000,3266.14000000,11788.39705000,1628978399999,38328954.41783340,26885,6826.54011000,22195064.36457230,0
1628978400000,3266.13000000,3270.88000000,3241.42000000,3241.82000000,10399.60431000,1628981999999,33863721.49134550,23338,5181.84864000,16875443.39312610,0
1628982000000,3241.83000000,3277.48000000,3236.51000000,3263.16000000,11502.38463000,1628985599999,37521042.46875800,24957,6065.11470000,19783332.33514950,0
1628985600000,3263.16000000,3289.80000000,3251.04000000,3273.64000000,21381.20979000,1628989199999,69931809.46216100,32479,9725.82900000,31817382.34460410,0
1628989200000,3273.63000000,3278.57000000,3258.78000000,3262.52000000,11538.42528000,1628992799999,37735910.50733310,21738,4911.45721000,16062997.51507860,0
1628992800000,3262.23000000,3287.05000000,3261.72000000,3271.67000000,13980.04266000,1628996399999,45815982.87089920,24263,6207.61406000,20344924.25541630,0
1628996400000,3271.87000000,3280.01000000,3245.66000000,3247.62000000,15641.95517000,1628999999999,51093774.46236110,27770,6589.31191000,21524054.68435900,0
1629000000000,3247.63000000,3257.75000000,3230.00000000,3247.99000000,17582.64558000,1629003599999,56998639.91281880,32862,8076.06420000,26183195.16104790,0
1629003600000,3247.97000000,3256.02000000,3228.37000000,3233.94000000,10170.27163000,1629007199999,32969113.93891590,22018,4399.10213000,14266005.98670880,0
1629007200000,3233.94000000,3252.12000000,3215.01000000,3220.74000000,16686.39183000,1629010799999,53855053.19546610,31919,7880.64505000,25437758.14396690,0
1629010800000,3220.37000000,3229.44000000,3155.00000000,3161.50000000,44243.09682000,1629014399999,141083791.85950360,79254,18572.39630000,59221464.18773510,0
1629014400000,3161.50000000,3176.69000000,3149.13000000,3150.55000000,36981.90532000,1629017999999,116959866.29325550,61693,19533.70852000,61804802.18075290,0
1629018000000,3150.55000000,3176.63000000,3132.69000000,3163.57000000,27462.72160000,1629021599999,86700763.98285120,67499,14356.86314000,45337755.58060030,0
1629021600000,3163.66000000,3175.77000000,3142.00000000,3154.56000000,21397.41746000,1629025199999,67601018.73826580,88868,10060.46947000,31791591.71910090,0
1629025200000,3154.95000000,3164.80000000,3137.00000000,3160.55000000,14764.33859000,1629028799999,46556448.74789480,30123,7334.48381000,23132315.59912650,0
1629028800000,3160.54000000,3174.00000000,3143.39000000,3153.73000000,24393.59521000,1629032399999,76969376.51363710,37634,10177.83884000,32116218.11700540,0
1629032400000,3153.70000000,3170.00000000,3135.00000000,3165.97000000,21103.52627000,1629035999999,66592190.15806680,45842,10751.38937000,33935512.33537360,0
1629036000000,3166.00000000,3197.63000000,3146.03000000,3148.31000000,33494.84528000,1629039599999,106339758.55429490,69758,16013.73583000,50867609.30530240,0
1629039600000,3148.30000000,3162.32000000,3143.30000000,3156.70000000,17293.46888000,1629043199999,54488074.22166940,43194,6883.47002000,21694260.07644420,0
1629043200000,3156.98000000,3170.00000000,3142.57000000,3145.30000000,15925.23820000,1629046799999,50259178.24205130,29390,8029.54038000,25349161.18025180,0
1629046800000,3144.93000000,3162.00000000,3111.13000000,3157.00000000,29986.99520000,1629050399999,93942542.62123670,61900,14206.67672000,44527623.66089190,0
1629050400000,3157.01000000,3194.06000000,3152.00000000,3189.62000000,20564.29145000,1629053999999,65178690.72618830,69479,12133.12657000,38464315.47117620,0
1629054000000,3189.48000000,3218.66000000,3169.51000000,3207.88000000,23522.13885000,1629057599999,75135195.41266090,44013,13614.16225000,43501051.13741640,0
1629057600000,3207.87000000,3266.66000000,3201.83000000,3259.66000000,34512.72160000,1629061199999,111768091.31464500,71298,17701.75707000,57311709.73152690,0
1629061200000,3259.67000000,3274.99000000,3239.37000000,3257.47000000,25367.02408000,1629064799999,82800182.17630180,59456,12778.80982000,41718537.47286540,0
1629064800000,3257.26000000,3302.66000000,3257.26000000,3301.79000000,30483.07658000,1629068399999,100234128.23722140,64367,17859.91758000,58739540.83133640,0
1629068400000,3302.00000000,3320.00000000,3293.30000000,3307.09000000,37102.33432000,1629071999999,122745665.47568630,107739,20404.12914000,67517909.61119420,0
1629072000000,3307.35000000,3335.00000000,3285.15000000,3311.85000000,47011.14667000,1629075599999,155978991.69467180,142969,24158.80431000,80191240.82318720,0
1629075600000,3311.68000000,3319.97000000,3297.00000000,3309.44000000,17807.45881000,1629079199999,58898702.71384690,29176,8349.95920000,27619608.72611920,0
1629079200000,3309.45000000,3319.63000000,3301.00000000,3317.87000000,16232.27369000,1629082799999,53769803.09892120,26068,8604.10045000,28509135.24217780,0
1629082800000,3317.86000000,3320.49000000,3258.68000000,3260.94000000,29334.37209000,1629086399999,96455920.59194630,46375,14041.43576000,46207827.20900650,0
1629086400000,3260.93000000,3286.98000000,3258.68000000,3278.93000000,18644.77271000,1629089999999,61079009.69403920,36170,9844.60905000,32256192.43517770,0
1629090000000,3278.94000000,3301.00000000,3278.52000000,3300.73000000,23497.65626000,1629093599999,77270257.09724330,130258,12775.64350000,42014257.71093180,0
1629093600000,3300.44000000,3311.84000000,3260.27000000,3274.98000000,27937.77942000,1629097199999,91631161.16298340,142327,13456.54097000,44149408.64099140,0
1629097200000,3274.99000000,3291.70000000,3268.30000000,3276.16000000,20994.99481000,1629100799999,68877239.85539280,112347,8752.54203000,28711666.23875360,0
1629100800000,3276.16000000,3290.00000000,3248.31000000,3269.31000000,29383.20671000,1629104399999,96116676.53111810,98457,13955.34777000,45677813.58129400,0
1629104400000,3269.30000000,3277.29000000,3261.81000000,3275.27000000,19011.74880000,1629107999999,62161575.29339130,83212,9527.09895000,31151671.08150740,0
1629108000000,3275.26000000,3301.00000000,3275.26000000,3296.00000000,28799.90422000,1629111599999,94771451.60429370,103072,15877.43334000,52242527.85481730,0
1629111600000,3296.00000000,3310.00000000,3285.06000000,3290.26000000,23364.37641000,1629115199999,76965267.90686400,41609,11172.19840000,36803527.48534040,0
1629115200000,3290.27000000,3298.35000000,3268.91000000,3283.92000000,23337.21661000,1629118799999,76513037.85317890,42142,9321.02287000,30563685.13622700,0
1629118800000,3283.91000000,3289.18000000,3205.00000000,3221.46000000,44321.83497000,1629122399999,143698465.75651630,80369,18921.49027000,61354277.99152080,0
1629122400000,3221.46000000,3237.79000000,3201.02000000,3204.37000000,29291.56058000,1629125999999,94388672.16530830,131885,14194.47124000,45760921.38336600,0
1629126000000,3204.37000000,3226.04000000,3182.73000000,3223.84000000,46545.57467000,1629129599999,149095627.76352530,155612,21719.36059000,69586801.96160320,0
1629129600000,3223.84000000,3245.00000000,3213.69000000,3224.47000000,21800.19187000,1629133199999,70357494.94326650,104420,10484.37243000,33846606.91652000,0
1629133200000,3224.46000000,3229.13000000,3203.60000000,3219.67000000,13625.41162000,1629136799999,43823765.85731130,47718,7100.78834000,22840395.20788190,0
1629136800000,3219.13000000,3236.70000000,3210.00000000,3229.50000000,11795.65175000,1629140399999,38021224.42266080,53696,6024.32715000,19419489.62373520,0
1629140400000,3229.52000000,3230.00000000,3162.50000000,3176.85000000,25522.84113000,1629143999999,81530073.34026580,101729,10193.38313000,32596064.62726260,0
1629144000000,3177.04000000,3177.04000000,3135.22000000,3163.76000000,50912.62546000,1629147599999,160514309.53772960,117996,20798.27872000,65574002.83261810,0
1629147600000,3163.83000000,3197.00000000,3150.00000000,3175.10000000,23160.15226000,1629151199999,73503332.18073570,41107,10412.28918000,33064923.50925610,0
1629151200000,3174.90000000,3201.52000000,3168.30000000,3184.83000000,18516.04168000,1629154799999,58993808.12974610,30614,8508.82751000,27120197.48595840,0
1629154800000,3184.83000000,3188.80000000,3144.55000000,3146.53000000,24818.26102000,1629158399999,78444519.20049270,41438,11542.87881000,36485986.26821040,0
1629158400000,3147.18000000,3162.43000000,3115.63000000,3134.25000000,41418.02260000,1629161999999,129780004.61903920,64407,19974.84440000,62576968.63023680,0
1629162000000,3134.25000000,3179.31000000,3130.00000000,3175.23000000,24007.89493000,1629165599999,75797174.21238740,39171,13676.63945000,43177249.81135030,0
1629165600000,3175.24000000,3195.99000000,3167.65000000,3193.84000000,16100.79747000,1629169199999,51213505.37271190,30734,8394.78689000,26707700.02626330,0
1629169200000,3193.98000000,3210.28000000,3178.63000000,3194.69000000,19741.03616000,1629172799999,63062052.56545700,79885,10640.20081000,33988324.58509640,0
1629172800000,3194.97000000,3215.65000000,3185.50000000,3190.99000000,15715.43934000,1629176399999,50272490.41003280,55260,7717.34046000,24691520.44883600,0
1629176400000,3191.50000000,3200.98000000,3168.30000000,3173.51000000,22842.82667000,1629179999999,72755691.72414390,36719,10086.13581000,32129331.70104320,0
1629180000000,3173.51000000,3182.45000000,3144.01000000,3146.61000000,24194.64451000,1629183599999,76494313.12106000,39293,10764.39822000,34036028.99442720,0
1629183600000,3146.92000000,3171.49000000,3135.27000000,3171.00000000,25883.96486000,1629187199999,81673892.44516350,45792,10920.15273000,34464704.04655730,0
1629187200000,3170.81000000,3205.00000000,3168.39000000,3182.47000000,21115.79029000,1629190799999,67322769.09224390,38923,11081.85885000,35332579.15047950,0
1629190800000,3182.47000000,3248.88000000,3181.48000000,3241.90000000,35737.16664000,1629194399999,115231586.77402040,71913,20308.44925000,65491185.28155360,0
1629194400000,3241.90000000,3250.00000000,3221.40000000,3223.37000000,24205.33102000,1629197999999,78435794.94871370,42252,12392.27184000,40167482.07727440,0
1629198000000,3223.55000000,3279.99000000,3223.55000000,3257.71000000,34672.12763000,1629201599999,112834647.81847860,83457,18601.64491000,60541544.96189850,0
1629201600000,3257.71000000,3290.00000000,3238.39000000,3239.96000000,41757.83334000,1629205199999,136677056.26405260,101112,19608.43497000,64204927.16168490,0
1629205200000,3240.07000000,3255.89000000,3222.23000000,3232.29000000,31238.23998000,1629208799999,101150076.00623290,47346,14221.77584000,46046993.80002840,0
1629208800000,3232.29000000,3242.44000000,3181.51000000,3193.74000000,40682.75781000,1629212399999,130340146.19279620,62371,17286.59473000,55384199.66450740,0
1629212400000,3193.74000000,3203.86000000,3159.92000000,3165.82000000,34418.93182000,1629215999999,109397127.19782140,56610,14432.41653000,45882033.75327880,0
1629216000000,3165.83000000,3190.68000000,3145.44000000,3152.28000000,34839.92284000,1629219599999,110345827.76991450,55353,15304.56145000,48511999.56185760,0
1629219600000,3152.29000000,3178.78000000,3146.99000000,3169.26000000,19662.31078000,1629223199999,62153103.00086950,33327,9630.24555000,30446726.29266290,0
1629223200000,3169.26000000,3188.16000000,3150.00000000,3162.10000000,21106.48593000,1629226799999,66927125.59895690,78499,9961.01574000,31595449.96808410,0
1629226800000,3162.66000000,3165.91000000,3102.08000000,3116.91000000,47608.21870000,1629230399999,148904180.36126460,76966,18110.51752000,56671710.05539550,0
1629230400000,3116.92000000,3126.56000000,3013.38000000,3072.89000000,93876.42889000,1629233999999,288048440.05230160,150320,38451.03373000,117972519.73418600,0
1629234000000,3072.62000000,3072.65000000,3018.64000000,3027.01000000,37218.53909000,1629237599999,113092176.13865220,92937,17416.91393000,52920981.88333630,0
1629237600000,3027.00000000,3055.53000000,2991.89000000,3052.46000000,65926.05916000,1629241199999,199348012.95688350,144546,30892.39611000,93486579.76560520,0
1629241200000,3052.46000000,3052.46000000,3005.07000000,3011.72000000,31025.29925000,1629244799999,93892009.89440020,117279,14711.41846000,44540422.21546900,0
1629244800000,3011.73000000,3042.76000000,2980.10000000,3021.00000000,54015.78536000,1629248399999,162904915.35688810,125020,27346.53052000,82544713.29194280,0
1629248400000,3021.01000000,3043.58000000,2950.00000000,3043.57000000,49673.16477000,1629251999999,148515012.70815590,81433,23493.08747000,70312188.85052550,0
1629252000000,3043.57000000,3045.00000000,3005.44000000,3033.12000000,25923.87925000,1629255599999,78566385.86565480,43706,12243.78672000,37117266.64853610,0
1629255600000,3033.37000000,3050.61000000,3007.44000000,3049.87000000,17282.40545000,1629259199999,52283741.82335790,31875,8307.77558000,25143391.79154740,0
1629259200000,3049.87000000,3060.00000000,3027.03000000,3044.30000000,21106.65520000,1629262799999,64292098.54833110,37379,10450.38825000,31833064.73970050,0
1629262800000,3044.31000000,3085.21000000,3038.39000000,3082.55000000,19893.32903000,1629266399999,60999278.65557150,38679,11248.85910000,34491998.64006020,0
1629266400000,3082.61000000,3084.00000000,3058.30000000,3070.26000000,16650.99117000,1629269999999,51127677.26036320,29829,8494.04972000,26080826.67062470,0
1629270000000,3070.26000000,3076.70000000,3023.08000000,3030.37000000,19143.41398000,1629273599999,58334800.79401800,32790,8616.71082000,26257183.20059670,0
1629273600000,3030.37000000,3050.62000000,3015.43000000,3043.75000000,15285.98328000,1629277199999,46384213.55041790,28876,7685.13061000,23327587.46504910,0
1629277200000,3043.91000000,3060.82000000,3035.61000000,3054.01000000,17716.73683000,1629280799999,54061186.14934640,27259,9100.26056000,27768394.28104930,0
1629280800000,3053.59000000,3068.51000000,3025.12000000,3033.93000000,20096.91459000,1629284399999,61214730.82060510,34793,10049.78984000,30613806.11848280,0
1629284400000,3033.93000000,3057.51000000,2989.60000000,2999.84000000,34873.34502000,1629287999999,105216706.40634980,55075,16435.73497000,49603507.60230640,0
1629288000000,2999.85000000,3040.00000000,2995.56000000,3028.34000000,32348.53798000,1629291599999,97637799.19056710,48517,16426.60831000,49599072.96415080,0
1629291600000,3028.34000000,3066.00000000,3028.34000000,3054.29000000,28603.01566000,1629295199999,87292482.86605600,43650,15729.69986000,48010594.39778750,0
1629295200000,3054.29000000,3079.94000000,3049.74000000,3074.36000000,25337.34767000,1629298799999,77660034.25030900,37366,14682.72966000,45013056.75402290,0
1629298800000,3074.35000000,3114.83000000,3052.61000000,3111.23000000,33981.35580000,1629302399999,104808635.15139570,52914,19187.27590000,59206284.56192480,0
1629302400000,3111.24000000,3125.81000000,3084.63000000,3121.41000000,37008.42411000,1629305999999,114898401.41690150,55386,19378.63535000,60173638.46930670,0
1629306000000,3121.42000000,3123.72000000,3096.88000000,3106.88000000,24691.94714000,1629309599999,76745765.38638720,38750,11759.24777000,36556312.06856600,0
1629309600000,3106.88000000,3118.00000000,3055.00000000,3056.04000000,28558.79943000,1629313199999,87890067.67910100,43447,13832.57101000,42560426.57362250,0
1629313200000,3056.05000000,3068.71000000,3022.00000000,3030.81000000,23479.77048000,1629316799999,71434734.01170850,47948,10162.63771000,30916563.31203210,0
1629316800000,3030.80000000,3041.70000000,3005.00000000,3007.07000000,18494.84157000,1629320399999,55864504.63997960,34736,7781.95172000,23511668.29414570,0
1629320400000,3007.07000000,3025.84000000,2998.02000000,3004.21000000,20500.60823000,1629323999999,61676854.86260700,36608,8807.70383000,26508074.71124940,0
1629324000000,3004.20000000,3045.98000000,3000.00000000,3039.47000000,19818.86050000,1629327599999,59958775.76477170,32637,10792.40371000,32651996.44206110,0
1629327600000,3039.47000000,3060.41000000,3010.00000000,3014.55000000,20617.14318000,1629331199999,62660559.80478030,55140,10111.09800000,30758433.27036620,0
1629331200000,3014.18000000,3050.15000000,2999.00000000,3044.01000000,31178.89001000,1629334799999,94253638.09753010,82416,16017.77147000,48470258.13916790,0
1629334800000,3044.00000000,3051.70000000,3026.17000000,3028.01000000,23425.82396000,1629338399999,71170333.66490340,69596,12921.62567000,39258894.29533270,0
1629338400000,3027.56000000,3027.71000000,3005.00000000,3007.26000000,17178.94505000,1629341999999,51796025.62092860,28989,8070.15165000,24335801.73224110,0
1629342000000,3007.27000000,3007.40000000,2966.00000000,2966.99000000,62933.15604000,1629345599999,187603928.89385780,148335,29241.23853000,87163293.43316690,0
1629345600000,2966.14000000,2992.25000000,2958.33000000,2983.09000000,42473.26267000,1629349199999,126361323.31345990,70488,20907.25175000,62208390.28505490,0
1629349200000,2983.46000000,3018.00000000,2970.68000000,3006.33000000,24155.13728000,1629352799999,72407290.41712080,112687,12478.71971000,37420056.78781420,0
1629352800000,3006.33000000,3009.93000000,2986.28000000,2997.07000000,16028.23563000,1629356399999,48027587.54136350,27299,7656.01668000,22943840.10825270,0
1629356400000,2997.06000000,3009.95000000,2969.90000000,2995.37000000,26563.26856000,1629359999999,79399353.04813320,34560,11837.04657000,35389742.16713810,0
1629360000000,2995.36000000,3021.39000000,2978.93000000,3002.97000000,27059.98615000,1629363599999,81267345.85215800,44450,14411.32700000,43288669.01379650,0
1629363600000,3002.96000000,3015.00000000,2998.58000000,3003.42000000,13398.11087000,1629367199999,40301474.57524320,25029,7174.25369000,21578279.86466640,0
1629367200000,3003.43000000,3013.42000000,2981.34000000,2981.98000000,13962.54732000,1629370799999,41797535.32249870,27401,6203.60768000,18570194.83119780,0
1629370800000,2981.98000000,3001.44000000,2972.89000000,2973.39000000,15841.69814000,1629374399999,47325499.92663070,29494,7721.56735000,23079627.47589230,0
1629374400000,2973.39000000,3004.13000000,2963.37000000,2998.26000000,24332.32106000,1629377999999,72573918.81490700,36633,9895.42877000,29517175.99287700,0
1629378000000,2998.11000000,3021.99000000,2982.04000000,3021.02000000,26482.87132000,1629381599999,79537923.44362650,36389,14196.19204000,42641117.06627700,0
1629381600000,3021.03000000,3055.98000000,3020.74000000,3042.80000000,37064.55800000,1629385199999,112715521.97030850,57417,19748.49290000,60053979.19435010,0
1629385200000,3042.80000000,3077.88000000,3042.27000000,3067.67000000,28154.68500000,1629388799999,86067112.97344790,43858,16913.92635000,51704911.07819280,0
1629388800000,3067.66000000,3078.00000000,3046.19000000,3046.87000000,20632.65317000,1629392399999,63188919.97561100,35992,10216.74921000,31298081.53619050,0
1629392400000,3046.88000000,3058.68000000,3023.59000000,3049.90000000,16241.21352000,1629395999999,49432750.96530790,31001,7694.37265000,23423045.41437880,0
1629396000000,3049.90000000,3138.89000000,3047.38000000,3132.04000000,53572.34652000,1629399599999,166061903.25150040,113626,30737.09699000,95275942.93124750,0
